accession	accession.version	taxid	gi
X53044	X53044.1	9606	33960
Z11559	Z11559.1	9606	33962
Z11502	Z11502.1	9606	33979
X57206	X57206.1	9606	33990
X55344	X55344.1	9606	33994
X61235	X61235.1	9606	33995
X61234	X61234.1	9606	33997
X60001	X60001.1	9606	34001
X56795	X56795.1	9606	34012
X61584	X61584.1	9606	34013
X56681	X56681.1	9606	34018
X59705	X59705.1	9606	34022
X55885	X55885.1	9606	34030
X05419	X05419.1	9606	34042
X05420	X05420.1	9606	34043
X62571	X62571.1	9606	34074
X61028	X61028.1	9606	34076
X55293	X55293.1	9606	34078
X65873	X65873.1	9606	34082
X68766	X68766.1	9606	34106
X68767	X68767.1	9606	34107
X68768	X68768.1	9606	34108
X68755	X68755.1	9606	34109
X68769	X68769.1	9606	34110
X68757	X68757.1	9606	34111
X68751	X68751.1	9606	34112
X68754	X68754.1	9606	34113
X68752	X68752.1	9606	34114
X68756	X68756.1	9606	34115
X68748	X68748.1	9606	34116
X68760	X68760.1	9606	34117
X68770	X68770.1	9606	34118
X68761	X68761.1	9606	34119
X68762	X68762.1	9606	34120
X68771	X68771.1	9606	34121
X68763	X68763.1	9606	34122
X68759	X68759.1	9606	34123
X68758	X68758.1	9606	34124
X68746	X68746.1	9606	34125
X68773	X68773.1	9606	34126
X68747	X68747.1	9606	34127
X68749	X68749.1	9606	34128
X68764	X68764.1	9606	34129
X68765	X68765.1	9606	34130
X68750	X68750.1	9606	34131
X68772	X68772.1	9606	34132
X68743	X68743.1	9606	34133
X68745	X68745.1	9606	34134
X68744	X68744.1	9606	34135
X68774	X68774.1	9606	34136
X00743	X00743.1	9606	34171
X00744	X00744.1	9606	34172
X01686	X01686.1	9606	34178
X01687	X01687.1	9606	34179
X01688	X01688.1	9606	34180
X01689	X01689.1	9606	34181
X59845	X59845.1	9606	34182
X07918	X07918.1	9606	34183
X68229	X68229.1	9606	34184
X68230	X68230.1	9606	34185
X16576	X16576.1	9606	34191
X55954	X55954.1	9606	34193
X58075	X58075.1	9606	34196
X07857	X07857.1	9606	34197
X59706	X59706.1	9606	34204
X14684	X14684.1	9606	34208
X53683	X53683.1	9606	34217
X53682	X53682.2	9606	4894171
X51984	X51984.1	9606	34224
X58531	X58531.1	9606	34225
X13712	X13712.1	9606	34273
X14168	X14168.1	9606	34274
X14896	X14896.1	9606	34279
X14053	X14053.1	9606	34290
X14054	X14054.1	9606	34291
X14055	X14055.1	9606	34292
X02153	X02153.1	9606	34311
X05248	X05248.1	9606	34334
X05249	X05249.1	9606	34335
X05251	X05251.1	9606	34336
X05250	X05250.1	9606	34337
X17519	X17519.1	9606	34344
X60502	X60502.1	9606	34345
X57772	X57772.1	9606	34367
X54195	X54195.1	9606	34368
X62361	X62361.1	9606	34369
X62362	X62362.1	9606	34370
X62363	X62363.1	9606	34371
X52235	X52235.1	9606	34372
X62359	X62359.1	9606	34375
X62360	X62360.1	9606	34376
X52978	X52978.1	9606	34386
X06560	X06560.1	9606	34393
X15424	X15424.1	9606	34408
X67841	X67841.1	9606	34410
X60702	X60702.1	9606	34419
X52213	X52213.1	9606	34421
X62365	X62365.1	9606	34423
X55451	X55451.1	9606	34452
X60806	X60806.1	9606	34453
X60815	X60815.1	9606	34454
X60816	X60816.1	9606	34455
X60817	X60817.1	9606	34456
X60818	X60818.1	9606	34457
X60819	X60819.1	9606	34458
X60807	X60807.1	9606	34459
X60808	X60808.1	9606	34460
X60809	X60809.1	9606	34461
X60810	X60810.1	9606	34462
X60811	X60811.1	9606	34463
X60812	X60812.1	9606	34464
X60813	X60813.1	9606	34465
X60814	X60814.1	9606	34466
X06282	X06282.1	9606	34544
X59017	X59017.1	9606	34545
X59018	X59018.1	9606	34546
X59019	X59019.1	9606	34547
X59021	X59021.1	9606	34548
X59020	X59020.1	9606	34549
X59022	X59022.1	9606	34550
X59024	X59024.1	9606	34551
X59023	X59023.1	9606	34552
X62260	X62260.1	9606	34553
X59026	X59026.1	9606	34554
X59025	X59025.1	9606	34555
X61657	X61657.1	9606	34556
X54560	X54560.1	9606	34560
X54588	X54588.1	9606	34561
X54589	X54589.1	9606	34562
X59426	X59426.1	9606	34563
X59427	X59427.1	9606	34564
X54561	X54561.1	9606	34565
X54562	X54562.1	9606	34566
X54563	X54563.1	9606	34567
X54564	X54564.1	9606	34568
X54565	X54565.1	9606	34569
X54566	X54566.1	9606	34570
X54567	X54567.1	9606	34571
X54590	X54590.1	9606	34572
X54568	X54568.1	9606	34573
X54574	X54574.1	9606	34574
X54575	X54575.1	9606	34575
X54569	X54569.1	9606	34576
X54570	X54570.1	9606	34577
X54576	X54576.1	9606	34578
X54577	X54577.1	9606	34579
X54571	X54571.1	9606	34580
X54572	X54572.1	9606	34581
X54578	X54578.1	9606	34582
X54579	X54579.1	9606	34583
X54591	X54591.1	9606	34584
X54592	X54592.1	9606	34585
X54580	X54580.1	9606	34586
X54581	X54581.1	9606	34587
X54573	X54573.1	9606	34588
X54593	X54593.1	9606	34589
X54594	X54594.1	9606	34591
X54595	X54595.1	9606	34592
X54596	X54596.1	9606	34593
X54583	X54583.1	9606	34594
X54603	X54603.1	9606	34595
X54584	X54584.1	9606	34596
X54597	X54597.1	9606	34598
X54598	X54598.1	9606	34599
X54585	X54585.1	9606	34600
X54599	X54599.1	9606	34601
X54600	X54600.1	9606	34602
X54586	X54586.1	9606	34603
X54601	X54601.1	9606	34604
X54602	X54602.1	9606	34605
X54587	X54587.1	9606	34606
X54489	X54489.1	9606	34625
X60189	X60189.1	9606	34645
X03339	X03339.1	9606	34646
X51597	X51597.1	9606	34657
X15824	X15824.1	9606	34668
X52005	X52005.1	9606	34677
X05450	X05450.1	9606	34679
X58851	X58851.1	9606	34680
X58852	X58852.1	9606	34682
X58853	X58853.1	9606	34683
X58854	X58854.1	9606	34684
X58855	X58855.1	9606	34685
X03272	X03272.1	9606	34701
X69635	X69635.1	9606	34703
X69208	X69208.1	9606	34704
X14322	X14322.1	9606	34706
X59445	X59445.1	9606	34708
X64899	X64899.1	9606	34717
X56253	X56253.1	9606	34727
X56254	X56254.1	9606	34729
X56255	X56255.1	9606	34730
X56256	X56256.1	9606	34731
X56257	X56257.1	9606	34732
X60111	X60111.1	9606	34768
X51867	X51867.1	9606	34774
X66053	X66053.1	9606	34775
X66054	X66054.1	9606	34776
X66055	X66055.1	9606	34777
X58044	X58044.1	9606	34779
X58043	X58043.1	9606	34780
X51596	X51596.1	9606	34783
X51957	X51957.1	9606	34788
X65634	X65634.1	9606	34790
X62668	X62668.1	9606	34800
X02226	X02226.1	9606	34801
X03296	X03296.1	9606	34802
X03298	X03298.1	9606	34803
X03297	X03297.1	9606	34804
X03299	X03299.1	9606	34805
Z17324	Z17324.1	9606	34806
Z17325	Z17325.1	9606	34808
X63131	X63131.1	9606	34813
X00247	X00247.1	9606	34817
X00252	X00252.1	9606	34818
X00253	X00253.1	9606	34819
Y00304	Y00304.1	9606	34826
X13184	X13184.1	9606	34827
X53248	X53248.1	9606	34828
X52011	X52011.1	9606	34837
X03740	X03740.1	9606	34839
X03741	X03741.1	9606	34841
X66141	X66141.1	9606	34845
X56677	X56677.1	9606	34861
Z11170	Z11170.1	9606	34867
Z11171	Z11171.1	9606	34868
Z11172	Z11172.1	9606	34869
Z11169	Z11169.1	9606	34870
Z11403	Z11403.1	9606	34871
Z11173	Z11173.1	9606	34872
Z11174	Z11174.1	9606	34873
Z11175	Z11175.1	9606	34874
Z11176	Z11176.1	9606	34875
Z11177	Z11177.1	9606	34876
Z11178	Z11178.1	9606	34877
Z11179	Z11179.1	9606	34878
Z11180	Z11180.1	9606	34879
Z11181	Z11181.1	9606	34880
Z11182	Z11182.1	9606	34881
Z11183	Z11183.1	9606	34882
Z11184	Z11184.1	9606	34883
Z11185	Z11185.1	9606	34884
Z11186	Z11186.1	9606	34885
Z11187	Z11187.1	9606	34886
Z11188	Z11188.1	9606	34887
Z11189	Z11189.1	9606	34888
Z11190	Z11190.1	9606	34889
Z11191	Z11191.1	9606	34890
Z11192	Z11192.1	9606	34891
Z11193	Z11193.1	9606	34892
Z11194	Z11194.1	9606	34893
Z11195	Z11195.1	9606	34894
Z11196	Z11196.1	9606	34895
Z11197	Z11197.1	9606	34896
Z11198	Z11198.1	9606	34897
Z11199	Z11199.1	9606	34898
Z11200	Z11200.1	9606	34899
Z11201	Z11201.1	9606	34900
Z11202	Z11202.1	9606	34901
Z11203	Z11203.1	9606	34902
Z11204	Z11204.1	9606	34903
Z11205	Z11205.1	9606	34904
Z11206	Z11206.1	9606	34905
Z11207	Z11207.1	9606	34906
Z11208	Z11208.1	9606	34907
Z11209	Z11209.1	9606	34908
Z11210	Z11210.1	9606	34909
Z11211	Z11211.1	9606	34910
Z11212	Z11212.1	9606	34911
Z11213	Z11213.1	9606	34912
Z11214	Z11214.1	9606	34913
Z11215	Z11215.1	9606	34914
Z11216	Z11216.1	9606	34915
Z11217	Z11217.1	9606	34916
Z11218	Z11218.1	9606	34917
Z11219	Z11219.1	9606	34918
Z11220	Z11220.1	9606	34919
Z11221	Z11221.1	9606	34920
Z11222	Z11222.1	9606	34921
Z11223	Z11223.1	9606	34922
Z11224	Z11224.1	9606	34923
Z11225	Z11225.1	9606	34924
Z11226	Z11226.1	9606	34925
Z11227	Z11227.1	9606	34926
Z11228	Z11228.1	9606	34927
Z11229	Z11229.1	9606	34928
Z11230	Z11230.1	9606	34929
Z11231	Z11231.1	9606	34930
Z11232	Z11232.1	9606	34931
Z11233	Z11233.1	9606	34932
Z11234	Z11234.1	9606	34933
Z11235	Z11235.1	9606	34934
Z11236	Z11236.1	9606	34935
Z11237	Z11237.1	9606	34936
Z11238	Z11238.1	9606	34937
Z11240	Z11240.1	9606	34938
Z11241	Z11241.1	9606	34939
Z11242	Z11242.1	9606	34940
Z11239	Z11239.1	9606	34941
Z11404	Z11404.1	9606	34942
Z11243	Z11243.1	9606	34943
Z11244	Z11244.1	9606	34944
Z11245	Z11245.1	9606	34945
Z11246	Z11246.1	9606	34946
Z11247	Z11247.1	9606	34947
Z11248	Z11248.1	9606	34948
Z11249	Z11249.1	9606	34949
Z11250	Z11250.1	9606	34950
Z11251	Z11251.1	9606	34951
Z11252	Z11252.1	9606	34952
Z11253	Z11253.1	9606	34953
Z11254	Z11254.1	9606	34954
Z11255	Z11255.1	9606	34955
Z11256	Z11256.1	9606	34956
Z11257	Z11257.1	9606	34957
Z11258	Z11258.1	9606	34958
Z11259	Z11259.1	9606	34959
Z11260	Z11260.1	9606	34960
Z11261	Z11261.1	9606	34961
Z11262	Z11262.1	9606	34962
Z11263	Z11263.1	9606	34963
Z11264	Z11264.1	9606	34964
Z11265	Z11265.1	9606	34965
Z11266	Z11266.1	9606	34966
Z11267	Z11267.1	9606	34967
Z11268	Z11268.1	9606	34968
Z11270	Z11270.1	9606	34970
Z11271	Z11271.1	9606	34971
Z11273	Z11273.1	9606	34972
Z11274	Z11274.1	9606	34973
Z11275	Z11275.1	9606	34974
Z11276	Z11276.1	9606	34975
Z11272	Z11272.1	9606	34976
Z11405	Z11405.1	9606	34977
Z11277	Z11277.1	9606	34978
Z11278	Z11278.1	9606	34979
Z11279	Z11279.1	9606	34980
Z11280	Z11280.1	9606	34981
Z11281	Z11281.1	9606	34982
Z11282	Z11282.1	9606	34983
Z11283	Z11283.1	9606	34984
X17059	X17059.1	9606	34993
X17060	X17060.1	9606	34995
X53243	X53243.1	9606	35004
X59847	X59847.1	9606	35009
X65964	X65964.1	9606	35018
X65172	X65172.1	9606	35022
X65173	X65173.1	9606	35024
X65174	X65174.1	9606	35025
X65175	X65175.1	9606	35026
X65176	X65176.1	9606	35027
X57500	X57500.1	9606	35037
X61498	X61498.1	9606	35039
X61499	X61499.1	9606	35041
X54171	X54171.1	9606	35051
X53778	X53778.1	9606	35052
X68275	X68275.1	9606	35054
X54867	X54867.1	9606	35056
X54868	X54868.1	9606	35058
X54869	X54869.1	9606	35060
X54870	X54870.1	9606	35062
X54101	X54101.1	9606	35064
X16539	X16539.1	9606	35066
X58965	X58965.1	9606	35069
X03293	X03293.1	9606	35077
X03294	X03294.1	9606	35078
X03522	X03522.1	9606	35083
X00642	X00642.1	9606	35091
X00643	X00643.1	9606	35093
X00644	X00644.1	9606	35095
X00645	X00645.1	9606	35096
X53291	X53291.1	9606	35098
X53292	X53292.1	9606	35100
X61282	X61282.1	9606	35101
X13993	X13993.1	9606	35114
X13992	X13992.1	9606	35115
X13991	X13991.1	9606	35116
Z11584	Z11584.1	9606	35120
X51694	X51694.1	9606	35144
X00344	X00344.1	9606	35146
X12651	X12651.1	9606	35161
Z11898	Z11898.1	9606	35168
X56606	X56606.1	9606	35189
X15610	X15610.1	9606	35194
X16865	X16865.1	9606	35196
X58981	X58981.1	9606	35201
X16866	X16866.1	9606	35202
X16867	X16867.1	9606	35203
X13494	X13494.1	9606	35206
X14257	X14257.1	9606	35207
Z12020	Z12020.1	9606	35211
X52111	X52111.1	9606	35231
X52112	X52112.1	9606	35237
X13323	X13323.1	9606	35243
X13338	X13338.1	9606	35244
X13339	X13339.1	9606	35246
X13340	X13340.1	9606	35248
X13341	X13341.1	9606	35250
X13342	X13342.1	9606	35252
X13343	X13343.1	9606	35254
X13344	X13344.1	9606	35256
X13345	X13345.1	9606	35258
X06692	X06692.1	9606	35262
X62946	X62946.1	9606	35280
X56140	X56140.1	9606	35286
X56141	X56141.1	9606	35288
X51678	X51678.1	9606	35291
X52695	X52695.1	9606	35292
X52696	X52696.1	9606	35294
X52697	X52697.1	9606	35295
X52698	X52698.1	9606	35296
X58039	X58039.1	9606	35303
X59842	X59842.1	9606	35312
X59841	X59841.1	9606	35314
X07368	X07368.1	9606	35316
X07369	X07369.1	9606	35319
X07370	X07370.1	9606	35320
X07471	X07471.1	9606	35321
X63629	X63629.1	9606	35322
X01742	X01742.1	9606	35324
X65347	X65347.1	9606	35337
X65348	X65348.1	9606	35338
X65343	X65343.1	9606	35339
X65344	X65344.1	9606	35340
X65349	X65349.1	9606	35341
X65350	X65350.1	9606	35342
X65351	X65351.1	9606	35343
X65352	X65352.1	9606	35344
X65359	X65359.1	9606	35345
X65360	X65360.1	9606	35346
X65353	X65353.1	9606	35347
X65355	X65355.1	9606	35349
X65356	X65356.1	9606	35350
X65357	X65357.1	9606	35351
X65358	X65358.1	9606	35352
X65345	X65345.1	9606	35353
X65346	X65346.1	9606	35354
X65341	X65341.1	9606	35357
X65342	X65342.1	9606	35358
X58042	X58042.1	9606	35382
X58040	X58040.1	9606	35384
X64308	X64308.1	9606	35390
X16911	X16911.1	9606	35391
X16912	X16912.1	9606	35393
X16913	X16913.1	9606	35395
X16914	X16914.1	9606	35397
X16915	X16915.1	9606	35399
X16916	X16916.1	9606	35400
X16917	X16917.1	9606	35402
X16919	X16919.1	9606	35407
X16920	X16920.1	9606	35409
X16921	X16921.1	9606	35411
X16922	X16922.1	9606	35413
X16923	X16923.1	9606	35415
X16924	X16924.1	9606	35417
X16925	X16925.1	9606	35419
X16926	X16926.1	9606	35421
X16927	X16927.1	9606	35423
X16928	X16928.1	9606	35424
X16929	X16929.1	9606	35426
X16930	X16930.1	9606	35428
X15573	X15573.1	9606	35430
Z14129	Z14129.1	9606	35432
X56277	X56277.1	9606	35433
X56251	X56251.1	9606	35436
X58031	X58031.1	9606	35454
X58041	X58041.1	9606	35455
X03031	X03031.1	9606	35457
X61641	X61641.1	9606	35458
Z14095	Z14095.1	9606	35462
X54675	X54675.1	9606	35468
X54705	X54705.1	9606	35469
X54706	X54706.1	9606	35470
X54707	X54707.2	9606	4902835
X62429	X62429.1	9606	35474
X15007	X15007.1	9606	35477
X54936	X54936.1	9606	35521
X66420	X66420.1	9606	35525
X57398	X57398.1	9606	35526
X63631	X63631.1	9606	35536
X63635	X63635.1	9606	35537
X63632	X63632.1	9606	35538
X63634	X63634.1	9606	35539
X63633	X63633.1	9606	35540
X63637	X63637.1	9606	35541
X63638	X63638.1	9606	35542
X63639	X63639.1	9606	35543
X63640	X63640.1	9606	35544
X63641	X63641.1	9606	35545
X63642	X63642.1	9606	35546
X63643	X63643.1	9606	35547
X63644	X63644.1	9606	35548
X63645	X63645.1	9606	35549
X63646	X63646.1	9606	35550
X63647	X63647.1	9606	35551
X58528	X58528.1	9606	35552
X58032	X58032.1	9606	35556
X58033	X58033.1	9606	35557
X58034	X58034.1	9606	35558
X58036	X58036.1	9606	35559
X66868	X66868.1	9606	35566
X62447	X62447.1	9606	35596
X07637	X07637.1	9606	35641
X65178	X65178.1	9606	35653
X00820	X00820.1	9606	35657
X56086	X56086.1	9606	35660
X56087	X56087.1	9606	35662
X52430	X52430.1	9606	35664
X52431	X52431.1	9606	35665
X55346	X55346.1	9606	35676
X55668	X55668.1	9606	35687
X58035	X58035.1	9606	35703
X60718	X60718.1	9606	35705
X60717	X60717.1	9606	35719
X13940	X13940.1	9606	35722
X13941	X13941.1	9606	35724
X13942	X13942.1	9606	35726
X13943	X13943.1	9606	35728
X13944	X13944.1	9606	35730
X17162	X17162.1	9606	35746
X62293	X62293.1	9606	35758
X62006	X62006.1	9606	35767
X65371	X65371.1	9606	35769
X65372	X65372.1	9606	35771
X60648	X60648.1	9606	35773
X59597	X59597.1	9606	35775
X62055	X62055.1	9606	35781
X54130	X54130.1	9606	35785
X54131	X54131.1	9606	35787
X64117	X64117.1	9606	35813
X64118	X64118.1	9606	35814
X64119	X64119.1	9606	35815
X64120	X64120.1	9606	35816
X64121	X64121.1	9606	35817
X64122	X64122.1	9606	35818
X64123	X64123.1	9606	35819
X54380	X54380.1	9606	35824
X56976	X56976.1	9606	35829
X53795	X53795.1	9606	35832
X54871	X54871.1	9606	35838
X54851	X54851.1	9606	35840
X59745	X59745.1	9606	35866
X08004	X08004.1	9606	35872
X56057	X56057.1	9606	35875
X56058	X56058.1	9606	35876
X63636	X63636.1	9606	35879
X56849	X56849.1	9606	35880
X51650	X51650.1	9606	35881
X05564	X05564.1	9606	35890
X05565	X05565.1	9606	35892
X02824	X02824.1	9606	35900
X57959	X57959.1	9606	35902
X57958	X57958.1	9606	35904
X64624	X64624.1	9606	35914
X01547	X01547.1	9606	35916
V00576	V00576.1	9606	35918
X57303	X57303.1	9606	35919
V00577	V00577.1	9606	35922
V00578	V00578.1	9606	35924
X00481	X00481.1	9606	35953
X00482	X00482.1	9606	35954
X00483	X00483.1	9606	35955
X00484	X00484.1	9606	35956
V00579	V00579.1	9606	35957
X00734	X00734.1	9606	35958
X13001	X13001.1	9606	35963
X06138	X06138.1	9606	35964
V00580	V00580.1	9606	35965
X64633	X64633.1	9606	35966
X64637	X64637.1	9606	35967
X64638	X64638.1	9606	35968
X64636	X64636.1	9606	35969
X64635	X64635.1	9606	35971
X64634	X64634.1	9606	35972
V00582	V00582.1	9606	35973
X64639	X64639.1	9606	35974
X01448	X01448.1	9606	35975
X06137	X06137.1	9606	35976
X06394	X06394.1	9606	35977
X03693	X03693.1	9606	35978
X06681	X06681.1	9606	35980
X06682	X06682.1	9606	35981
X06912	X06912.1	9606	35982
X06913	X06913.1	9606	35983
X06914	X06914.1	9606	35984
X13979	X13979.1	9606	35987
X13980	X13980.1	9606	35989
X03717	X03717.1	9606	35990
X03718	X03718.1	9606	35991
X04912	X04912.1	9606	35993
V00583	V00583.1	9606	35997
X65617	X65617.1	9606	36004
X15786	X15786.1	9606	36008
X06798	X06798.1	9606	36010
X54534	X54534.1	9606	36017
X63098	X63098.1	9606	36019
X63863	X63863.1	9606	36037
X63095	X63095.1	9606	36042
X63096	X63096.1	9606	36044
X62598	X62598.1	9606	36056
X57522	X57522.1	9606	36060
X59543	X59543.1	9606	36064
X58480	X58480.1	9606	36069
V00585	V00585.1	9606	36074
V00586	V00586.1	9606	36075
V00587	V00587.1	9606	36076
X00381	X00381.1	9606	36077
X00382	X00382.1	9606	36078
X00383	X00383.1	9606	36079
X00384	X00384.1	9606	36080
X00385	X00385.1	9606	36081
X05866	X05866.1	9606	36082
X05867	X05867.1	9606	36083
X01037	X01037.1	9606	36086
X64643	X64643.1	9606	36087
X64644	X64644.1	9606	36089
X53698	X53698.1	9606	36092
X58677	X58677.1	9606	36094
Z11685	Z11685.1	9606	36096
X59443	X59443.1	9606	36097
X04293	X04293.1	9606	36098
X01479	X01479.1	9606	36106
X51619	X51619.1	9606	36111
Z13960	Z13960.1	9606	36118
X63563	X63563.1	9606	36121
X63564	X63564.1	9606	36123
X52839	X52839.1	9606	36125
X63527	X63527.1	9606	36127
X66699	X66699.1	9606	36133
X53505	X53505.1	9606	36145
X67247	X67247.1	9606	36149
X56973	X56973.1	9606	36151
X59155	X59155.1	9606	36160
X56542	X56542.1	9606	36163
X56543	X56543.1	9606	36164
X68527	X68527.1	9606	36172
V00592	V00592.1	9606	36174
Z11285	Z11285.1	9606	36179
Z11286	Z11286.1	9606	36180
Z11287	Z11287.1	9606	36181
Z11288	Z11288.1	9606	36182
Z11289	Z11289.1	9606	36183
Z11290	Z11290.1	9606	36184
Z11284	Z11284.1	9606	36185
Z11406	Z11406.1	9606	36186
Z11291	Z11291.1	9606	36187
Z11292	Z11292.1	9606	36188
Z11293	Z11293.1	9606	36189
Z11294	Z11294.1	9606	36190
Z11295	Z11295.1	9606	36191
Z11296	Z11296.1	9606	36192
Z11297	Z11297.1	9606	36193
Z11298	Z11298.1	9606	36194
Z11299	Z11299.1	9606	36195
Z11300	Z11300.1	9606	36196
Z11301	Z11301.1	9606	36197
Z11302	Z11302.1	9606	36198
Z11303	Z11303.1	9606	36199
Z11304	Z11304.1	9606	36200
Z11305	Z11305.1	9606	36201
Z11306	Z11306.1	9606	36202
Z11307	Z11307.1	9606	36203
Z11308	Z11308.1	9606	36204
Z11309	Z11309.1	9606	36205
Z11310	Z11310.1	9606	36206
Z11311	Z11311.1	9606	36207
Z11312	Z11312.1	9606	36208
Z11313	Z11313.1	9606	36209
Z11314	Z11314.1	9606	36210
Z11315	Z11315.1	9606	36211
Z11316	Z11316.1	9606	36212
Z11317	Z11317.1	9606	36213
Z11318	Z11318.1	9606	36214
Z11319	Z11319.1	9606	36215
Z11320	Z11320.1	9606	36216
Z11321	Z11321.1	9606	36217
Z11322	Z11322.1	9606	36218
Z11323	Z11323.1	9606	36219
Z11324	Z11324.1	9606	36220
Z11325	Z11325.1	9606	36221
Z11327	Z11327.1	9606	36222
Z11328	Z11328.1	9606	36223
Z11329	Z11329.1	9606	36224
Z11330	Z11330.1	9606	36225
Z11326	Z11326.1	9606	36226
Z11407	Z11407.1	9606	36227
Z11331	Z11331.1	9606	36228
Z11332	Z11332.1	9606	36229
Z11333	Z11333.1	9606	36230
Z11334	Z11334.1	9606	36231
Z11336	Z11336.1	9606	36232
Z11337	Z11337.1	9606	36233
Z11335	Z11335.1	9606	36234
Z11408	Z11408.1	9606	36235
Z11338	Z11338.1	9606	36236
Z11339	Z11339.1	9606	36237
Z11340	Z11340.1	9606	36238
Z11341	Z11341.1	9606	36239
Z11342	Z11342.1	9606	36240
Z11343	Z11343.1	9606	36241
Z11344	Z11344.1	9606	36242
Z11345	Z11345.1	9606	36243
Z11346	Z11346.1	9606	36244
Z11347	Z11347.1	9606	36245
Z11349	Z11349.1	9606	36246
Z11350	Z11350.1	9606	36247
Z11348	Z11348.1	9606	36248
Z11409	Z11409.1	9606	36249
Z11351	Z11351.1	9606	36250
Z11352	Z11352.1	9606	36251
Z11353	Z11353.1	9606	36252
Z11354	Z11354.1	9606	36253
Z11355	Z11355.1	9606	36254
Z11356	Z11356.1	9606	36255
Z11357	Z11357.1	9606	36256
Z11358	Z11358.1	9606	36257
Z11359	Z11359.1	9606	36258
Z11360	Z11360.1	9606	36259
Z11361	Z11361.1	9606	36260
Z11362	Z11362.1	9606	36261
Z11363	Z11363.1	9606	36262
Z11364	Z11364.1	9606	36263
Z11166	Z11166.1	9606	36264
Z11365	Z11365.1	9606	36266
Z11366	Z11366.1	9606	36267
Z11367	Z11367.1	9606	36268
Z11368	Z11368.1	9606	36269
Z11369	Z11369.1	9606	36270
Z11370	Z11370.1	9606	36271
Z11371	Z11371.1	9606	36272
Z11372	Z11372.1	9606	36273
Z11373	Z11373.1	9606	36274
Z11374	Z11374.1	9606	36275
Z11375	Z11375.1	9606	36276
Z11376	Z11376.1	9606	36277
Z11377	Z11377.1	9606	36278
Z11378	Z11378.1	9606	36279
Z11379	Z11379.1	9606	36280
Z11380	Z11380.1	9606	36281
Z11381	Z11381.1	9606	36282
Z11382	Z11382.1	9606	36283
Z11383	Z11383.1	9606	36284
Z11384	Z11384.1	9606	36285
Z11385	Z11385.1	9606	36286
Z11386	Z11386.1	9606	36287
Z11387	Z11387.1	9606	36288
Z11388	Z11388.1	9606	36289
Z11389	Z11389.1	9606	36290
Z11390	Z11390.1	9606	36291
Z11391	Z11391.1	9606	36292
Z11393	Z11393.1	9606	36293
Z11394	Z11394.1	9606	36294
Z11395	Z11395.1	9606	36295
Z11392	Z11392.1	9606	36296
Z11410	Z11410.1	9606	36297
Z11396	Z11396.1	9606	36298
Z11397	Z11397.1	9606	36299
Z11398	Z11398.1	9606	36300
Z11399	Z11399.1	9606	36301
Z11400	Z11400.1	9606	36302
Z11402	Z11402.1	9606	36304
X13895	X13895.1	9606	36305
X62850	X62850.1	9606	36324
X62851	X62851.1	9606	36325
X00470	X00470.1	9606	36334
X00490	X00490.1	9606	36335
X01574	X01574.1	9606	36336
X03456	X03456.1	9606	36337
X03457	X03457.1	9606	36338
X03458	X03458.1	9606	36339
X03459	X03459.1	9606	36340
X03460	X03460.1	9606	36341
X03461	X03461.1	9606	36342
X03462	X03462.1	9606	36343
X03463	X03463.1	9606	36344
X60726	X60726.1	9606	36345
Y00139	Y00139.1	9606	36346
X54108	X54108.1	9606	36347
X01979	X01979.1	9606	36348
X07685	X07685.1	9606	36349
X56450	X56450.1	9606	36350
X58265	X58265.1	9606	36351
X58266	X58266.1	9606	36352
X58267	X58267.1	9606	36353
X58270	X58270.1	9606	36354
X58268	X58268.1	9606	36355
X14299	X14299.1	9606	36356
X14300	X14300.1	9606	36357
X14301	X14301.1	9606	36358
X14302	X14302.1	9606	36359
X14303	X14303.1	9606	36360
X02418	X02418.1	9606	36361
X58269	X58269.1	9606	36362
X67031	X67031.1	9606	36364
Z11968	Z11968.1	9606	36365
Z11967	Z11967.1	9606	36366
Z11965	Z11965.1	9606	36367
Z11966	Z11966.1	9606	36368
X14857	X14857.1	9606	36370
X14858	X14858.1	9606	36371
X14859	X14859.1	9606	36372
X14861	X14861.1	9606	36374
X14862	X14862.1	9606	36375
X14863	X14863.1	9606	36376
X14864	X14864.1	9606	36377
X14865	X14865.1	9606	36378
X14953	X14953.1	9606	36381
X06082	X06082.1	9606	36382
X03023	X03023.1	9606	36391
X03024	X03024.1	9606	36393
X03027	X03027.1	9606	36395
X03025	X03025.1	9606	36399
X03026	X03026.1	9606	36401
X03028	X03028.1	9606	36403
X70697	X70697.1	9606	36432
X68148	X68148.1	9606	36453
X12496	X12496.1	9606	36459
X62156	X62156.1	9606	36465
X00556	X00556.1	9606	36468
X00559	X00559.1	9606	36470
